station-num,station-region,typhoon,date,wind-avg-speed,wind-avg-strength,wind-moment-speed,wind-moment-strength,daily-rain,type
7,日月潭,莫拉克,2009/8/10,7.7,4,19.4,8,13,4
7,日月潭,莫拉克,2009/8/9,15.2,7,36.8,12,338.5,3
7,日月潭,莫拉克,2009/8/8,9.4,5,27.6,10,279.5,3
7,日月潭,莫拉克,2009/8/7,6.9,4,14.9,7,45.5,2
7,日月潭,莫拉克,2009/8/6,5.7,4,10.1,5,21,4
7,日月潭,莫拉菲,2009/7/18,4.3,3,7.7,4,1.5,4
7,日月潭,蓮花,2009/6/22,5.1,3,12.7,6,4,4
7,日月潭,蓮花,2009/6/21,5.3,3,8.8,5,6,4
7,日月潭,薔密,2008/9/29,12.3,6,29.1,11,297,3
7,日月潭,薔密,2008/9/28,13.3,6,25.1,10,137,3
7,日月潭,薔密,2008/9/27,3.7,3,5.3,3,0,4
7,日月潭,哈格比,2008/9/23,7.1,4,17.5,8,0,4
7,日月潭,哈格比,2008/9/22,5.7,4,8.4,5,0,4
7,日月潭,辛樂克,2008/9/16,2.8,2,5,3,0,4
7,日月潭,辛樂克,2008/9/15,11.2,6,29.3,11,328.5,3
7,日月潭,辛樂克,2008/9/14,13.9,7,32.2,11,471.5,3
7,日月潭,辛樂克,2008/9/13,10.4,5,21.2,9,45.5,2
7,日月潭,辛樂克,2008/9/12,4,3,6.5,4,8.6,4
7,日月潭,如麗,2008/8/21,4.2,3,8.6,5,2.2,4
7,日月潭,如麗,2008/8/20,3.5,3,7.5,4,0,4
7,日月潭,鳳凰,2008/7/29,4.8,3,8.8,5,29,4
7,日月潭,鳳凰,2008/7/28,6.3,4,19.4,8,181.5,2
7,日月潭,鳳凰,2008/7/27,3.1,2,4.4,3,3,4
7,日月潭,卡玫基,2008/7/18,13.1,6,26.4,10,469,3
7,日月潭,卡玫基,2008/7/17,7.7,4,15.6,7,87.5,4
7,日月潭,米塔,2007/11/27,5.3,3,6.7,4,20.3,4
7,日月潭,柯羅莎,2007/10/7,10.9,6,26.4,10,143,1
7,日月潭,柯羅莎,2007/10/6,15.4,7,37.3,13,137.2,3
7,日月潭,柯羅莎,2007/10/5,4.2,3,8.3,5,0,4
7,日月潭,韋帕,2007/9/19,3.9,3,9.4,5,14.7,4
7,日月潭,韋帕,2007/9/18,10.2,5,19.1,8,171.8,4
7,日月潭,聖帕,2007/8/19,3.9,3,6,4,64.8,4
7,日月潭,聖帕,2007/8/18,11.1,6,19.6,8,67.5,2
7,日月潭,聖帕,2007/8/17,5.9,4,9.2,5,4.5,4
7,日月潭,梧提,2007/8/9,3.9,3,6.3,4,0.2,4
7,日月潭,帕布,2007/8/8,6.3,4,11.3,6,4.1,2
7,日月潭,帕布,2007/8/7,3.8,3,5.5,4,12,4
7,日月潭,珊珊,2006/9/16,7.6,4,14.4,7,4.5,4
7,日月潭,珊珊,2006/9/15,4.3,3,6,4,17.8,4
7,日月潭,桑美,2006/8/10,2.7,2,4.1,3,0,4
7,日月潭,寶發,2006/8/9,4.3,3,11,6,11.7,4
7,日月潭,寶發,2006/8/8,2.9,2,6.7,4,1,4
7,日月潭,凱米,2006/7/26,3.9,3,5.8,4,4.3,4
7,日月潭,凱米,2006/7/25,9,5,22.2,9,21.1,2
7,日月潭,凱米,2006/7/24,3.7,3,7.5,4,3.5,4
7,日月潭,碧利斯,2006/7/15,4.8,3,6.6,4,65.5,4
7,日月潭,碧利斯,2006/7/14,10.8,6,24.4,9,187,2
7,日月潭,碧利斯,2006/7/13,7,4,13.7,6,53.2,2
7,日月潭,艾維尼,2006/7/9,5.3,3,9.1,5,113.5,4
7,日月潭,艾維尼,2006/7/8,3.4,3,8.1,5,5.5,4
7,日月潭,珍珠,2006/5/18,4.7,3,16.9,7,1.9,4
7,日月潭,珍珠,2006/5/17,3.3,2,5.8,4,23.7,4
8,嘉義,天鵝,2015/8/23,8.1,5,15.1,7,2.4,4
8,嘉義,天鵝,2015/8/22,5.4,3,12.3,6,16.5,4
8,嘉義,天鵝,2015/8/21,4.5,3,7.1,4,0,4
8,嘉義,蘇迪勒,2015/8/9,6.7,4,13.7,6,51,4
8,嘉義,蘇迪勒,2015/8/8,17.7,8,33.8,12,185.7,3
8,嘉義,蘇迪勒,2015/8/7,8.9,5,16.3,7,0,2
8,嘉義,昌鴻,2015/7/11,6.5,4,11.2,6,5,4
8,嘉義,昌鴻,2015/7/10,8.7,5,16,7,1.3,4
8,嘉義,蓮花,2015/7/9,5.8,4,10.3,5,0,4
8,嘉義,蓮花,2015/7/8,3.4,3,5.1,3,5.7,4
8,嘉義,蓮花,2015/7/7,3.9,3,6.9,4,49,4
8,嘉義,紅霞,2015/5/11,4.2,3,8.2,5,0,4
8,嘉義,鳳凰,2014/9/22,5.2,3,8.4,5,7,4
8,嘉義,鳳凰,2014/9/21,6.2,4,10.5,5,9.5,2
8,嘉義,鳳凰,2014/9/20,6.7,4,10,5,5.4,4
8,嘉義,麥德姆,2014/7/23,10.9,6,20,8,135,2
8,嘉義,麥德姆,2014/7/22,4.6,3,8.3,5,2.5,4
8,嘉義,哈吉貝,2014/6/15,5,3,9.5,5,3,4
8,嘉義,菲特,2013/10/7,6,4,8.8,5,0,4
8,嘉義,菲特,2013/10/6,7.8,4,14,7,4.5,4
8,嘉義,菲特,2013/10/5,7.8,4,12.6,6,0,4
8,嘉義,天兔,2013/9/22,3.6,3,6.7,4,6.5,4
8,嘉義,天兔,2013/9/21,3.9,3,8.4,5,1.2,4
8,嘉義,天兔,2013/9/20,3.2,2,6.1,4,0,4
8,嘉義,康芮,2013/8/29,5.8,4,12.4,6,426,3
8,嘉義,康芮,2013/8/28,5.4,3,10.2,5,108.5,4
8,嘉義,潭美,2013/8/22,9.3,5,19.6,8,256.5,4
8,嘉義,潭美,2013/8/21,8.6,5,14.1,7,128.5,4
8,嘉義,西馬隆,2013/7/18,4.6,3,6.7,4,0.5,4
8,嘉義,蘇力,2013/7/13,12.3,6,22.5,9,129,2
8,嘉義,蘇力,2013/7/12,8.6,5,16.5,7,0.2,2
8,嘉義,杰拉華,2012/9/28,9.8,5,16.4,7,0,4
8,嘉義,天秤,2012/8/28,4.4,3,8,5,5.7,4
8,嘉義,天秤,2012/8/27,3.3,2,7,4,0.9,4
8,嘉義,天秤,2012/8/25,5,3,10.4,5,1.7,4
8,嘉義,天秤,2012/8/24,4,3,8.6,5,2.5,2
8,嘉義,天秤,2012/8/23,4.6,3,8.4,5,0.8,4
8,嘉義,天秤,2012/8/22,5.3,3,9.4,5,59,4
8,嘉義,啟德,2012/8/15,4.9,3,7.8,4,1.5,4
8,嘉義,海葵,2012/8/7,6.2,4,8.6,5,14.5,4
8,嘉義,蘇拉,2012/8/3,7.8,4,13.6,6,16.9,4
8,嘉義,蘇拉,2012/8/2,9.5,5,21.6,9,173,2
8,嘉義,蘇拉,2012/8/1,10.7,5,20.9,9,8.5,4
8,嘉義,蘇拉,2012/7/31,4.6,3,7,4,2.8,4
8,嘉義,杜蘇芮,2012/6/29,5.2,3,8.8,5,5.5,4
8,嘉義,泰利,2012/6/21,6.2,4,10.4,5,5.1,4
8,嘉義,泰利,2012/6/20,8.3,5,16.9,7,100,2
8,嘉義,南瑪都,2011/8/31,6.3,4,13.6,6,16.5,4
8,嘉義,南瑪都,2011/8/30,8.6,5,16.8,7,54.5,4
8,嘉義,南瑪都,2011/8/29,7,4,13.9,7,11.5,2
8,嘉義,南瑪都,2011/8/28,4.6,3,7.3,4,2.2,4
8,嘉義,梅花,2011/8/6,5.8,4,8.4,5,0,4
8,嘉義,梅花,2011/8/5,6.3,4,11.7,6,0,4
8,嘉義,米雷,2011/6/25,5.2,3,8.5,5,29,4
8,嘉義,米雷,2011/6/24,5.7,4,9.7,5,4,4
8,嘉義,桑達,2011/5/28,8,5,13.9,7,0,4
8,嘉義,艾利,2011/5/10,5.6,4,9.8,5,0,4
8,嘉義,梅姬,2010/10/23,7.3,4,15.8,7,0,4
8,嘉義,梅姬,2010/10/22,5.2,3,8.1,5,11.9,4
8,嘉義,凡那比,2010/9/20,8.9,5,21.1,9,15.5,4
8,嘉義,凡那比,2010/9/19,12.7,6,29.1,11,88,3
8,嘉義,凡那比,2010/9/18,6.5,4,12.2,6,0,4
8,嘉義,莫蘭蒂,2010/9/10,7.7,4,15.1,7,2,4
8,嘉義,萊羅克,2010/9/2,6.2,4,12.4,6,0,4
8,嘉義,萊羅克,2010/9/1,5.2,3,10.6,5,23.2,4
8,嘉義,南修,2010/8/31,6.9,4,11.3,6,0.2,4
8,嘉義,芭瑪,2009/10/6,5.9,4,9.6,5,0,4
8,嘉義,芭瑪,2009/10/5,3.7,3,5.6,4,6,4
8,嘉義,芭瑪,2009/10/4,5.5,4,9.2,5,0.3,4
8,嘉義,莫拉克,2009/8/10,7.6,4,15.1,7,50.6,4
8,嘉義,莫拉克,2009/8/9,14.3,7,26.4,10,365,3
8,嘉義,莫拉克,2009/8/8,16.6,7,29.3,11,243,3
8,嘉義,莫拉克,2009/8/7,10.7,5,28.5,11,50.5,3
8,嘉義,莫拉克,2009/8/6,6.8,4,18.5,8,39.5,4
8,嘉義,莫拉菲,2009/7/18,5.2,3,9.3,5,0.3,4
8,嘉義,蓮花,2009/6/22,9.4,5,17.5,8,6.8,4
8,嘉義,蓮花,2009/6/21,9.2,5,22.3,9,36.5,4
8,嘉義,薔密,2008/9/29,12.5,6,22.8,9,170.5,2
8,嘉義,薔密,2008/9/28,9.8,5,20.8,9,83,2
8,嘉義,薔密,2008/9/27,4.3,3,6.6,4,0,4
8,嘉義,哈格比,2008/9/23,3.6,3,6.5,4,0,4
8,嘉義,哈格比,2008/9/22,5,3,8.1,5,0,4
8,嘉義,辛樂克,2008/9/16,4.8,3,7,4,7.5,4
8,嘉義,辛樂克,2008/9/15,6.5,4,12,6,1.5,4
8,嘉義,辛樂克,2008/9/14,7.6,4,16.5,7,150,2
8,嘉義,辛樂克,2008/9/13,10,5,19,8,10.5,2
8,嘉義,辛樂克,2008/9/12,10.8,6,18.8,8,4.7,4
8,嘉義,如麗,2008/8/21,6.7,4,16.3,7,2,4
8,嘉義,如麗,2008/8/20,3.4,3,6.6,4,0,4
8,嘉義,鳳凰,2008/7/29,8.7,5,18.7,8,46.4,4
8,嘉義,鳳凰,2008/7/28,15.1,7,29,11,178.8,3
8,嘉義,鳳凰,2008/7/27,7.2,4,11.9,6,0,4
8,嘉義,卡玫基,2008/7/18,13.9,7,22.1,9,237,1
8,嘉義,卡玫基,2008/7/17,8.1,5,14.5,7,127.2,4
8,嘉義,米塔,2007/11/27,9.4,5,17.3,8,15,4
8,嘉義,柯羅莎,2007/10/7,12.7,6,21.4,9,120.5,4
8,嘉義,柯羅莎,2007/10/6,13.3,6,27.3,10,121.1,3
8,嘉義,柯羅莎,2007/10/5,5.4,3,10.4,5,0.6,4
8,嘉義,韋帕,2007/9/19,5.8,4,10.8,6,2,4
8,嘉義,韋帕,2007/9/18,7.1,4,14.4,7,48.3,4
8,嘉義,聖帕,2007/8/19,7.5,4,16.4,7,174.9,4
8,嘉義,聖帕,2007/8/18,8.6,5,19.3,8,105.3,2
8,嘉義,聖帕,2007/8/17,3,2,6.3,4,1.6,4
8,嘉義,梧提,2007/8/9,4.7,3,9.6,5,3.5,4
8,嘉義,帕布,2007/8/8,4.4,3,8.2,5,1.5,4
8,嘉義,帕布,2007/8/7,4,3,7.3,4,7.5,4
8,嘉義,珊珊,2006/9/16,6.2,4,12.9,6,10.5,4
8,嘉義,珊珊,2006/9/15,5.2,3,10.2,5,0,4
8,嘉義,桑美,2006/8/10,5.1,3,7.9,4,22,4
8,嘉義,寶發,2006/8/9,3.5,3,6.1,4,10.5,4
8,嘉義,寶發,2006/8/8,4.3,3,8.1,5,3,4
8,嘉義,凱米,2006/7/26,6.3,4,12.3,6,18,4
8,嘉義,凱米,2006/7/25,10,5,23.4,9,54,2
8,嘉義,凱米,2006/7/24,4.2,3,8.4,5,0,4
8,嘉義,碧利斯,2006/7/15,7.4,4,18.1,8,78,4
8,嘉義,碧利斯,2006/7/14,10,5,16.4,7,154,2
8,嘉義,碧利斯,2006/7/13,9.2,5,19.1,8,60,4
8,嘉義,艾維尼,2006/7/9,4.4,3,8.4,5,63.5,4
8,嘉義,艾維尼,2006/7/8,5.3,3,10.2,5,95.4,4
8,嘉義,珍珠,2006/5/18,9.1,5,20.5,8,54,4
8,嘉義,珍珠,2006/5/17,4.8,3,7.3,4,29,4
9,臺南,天鵝,2015/8/23,9.9,5,18.2,8,1.5,4
9,臺南,天鵝,2015/8/22,4.2,3,7.3,4,0,4
9,臺南,天鵝,2015/8/21,4.6,3,7.5,4,0,4
9,臺南,蘇迪勒,2015/8/9,10.7,5,19.6,8,126,4
9,臺南,蘇迪勒,2015/8/8,17.8,8,34.4,12,151.5,3
9,臺南,蘇迪勒,2015/8/7,10.7,5,21,9,0,2
9,臺南,昌鴻,2015/7/11,6.6,4,12.4,6,1,4
9,臺南,昌鴻,2015/7/10,11.2,6,19,8,0,4
9,臺南,蓮花,2015/7/9,7.2,4,12,6,0,4
9,臺南,蓮花,2015/7/8,5.8,4,10.7,5,19,4
9,臺南,蓮花,2015/7/7,6.2,4,8.5,5,15,4
9,臺南,紅霞,2015/5/11,7,4,11.8,6,0,4
9,臺南,鳳凰,2014/9/22,4,3,6.3,4,1,4
9,臺南,鳳凰,2014/9/21,11,6,20.1,8,18,2
9,臺南,鳳凰,2014/9/20,6.4,4,11.3,6,26.5,4
9,臺南,麥德姆,2014/7/23,10.9,6,27.7,10,56.5,3
9,臺南,麥德姆,2014/7/22,6.5,4,10.8,6,1,4
9,臺南,哈吉貝,2014/6/15,6.7,4,12.4,6,5.5,4
9,臺南,菲特,2013/10/7,5.3,3,8.2,5,0,4
9,臺南,菲特,2013/10/6,11.4,6,21.7,9,0,4
9,臺南,菲特,2013/10/5,8.6,5,17.1,7,0,4
9,臺南,天兔,2013/9/22,9,5,18,8,12.5,4
9,臺南,天兔,2013/9/21,5.6,4,9.5,5,1.5,2
9,臺南,天兔,2013/9/20,5.2,3,8.3,5,0,4
9,臺南,康芮,2013/8/29,10.7,5,19.7,8,214,2
9,臺南,康芮,2013/8/28,4.8,3,8.5,5,25,4
9,臺南,潭美,2013/8/22,10,5,20.6,8,91,4
9,臺南,潭美,2013/8/21,10.2,5,21.9,9,69,4
9,臺南,西馬隆,2013/7/18,3.8,3,6.6,4,4.5,4
9,臺南,蘇力,2013/7/13,10,5,20.2,8,14,2
9,臺南,蘇力,2013/7/12,9.3,5,19,8,0,4
9,臺南,杰拉華,2012/9/28,10.7,5,19.3,8,0,4
9,臺南,天秤,2012/8/28,8.2,5,15,7,6,4
9,臺南,天秤,2012/8/27,7.7,4,15.4,7,22,4
9,臺南,天秤,2012/8/25,10.4,5,18.8,8,57,4
9,臺南,天秤,2012/8/24,10.4,5,18.4,8,10.5,4
9,臺南,天秤,2012/8/23,7.1,4,13.3,6,1,4
9,臺南,天秤,2012/8/22,6.3,4,10.3,5,28.5,4
9,臺南,啟德,2012/8/15,4.3,3,6.8,4,0,4
9,臺南,海葵,2012/8/7,5.3,3,9.1,5,42,4
9,臺南,蘇拉,2012/8/3,7.8,4,12.2,6,0,4
9,臺南,蘇拉,2012/8/2,14.4,7,26.5,10,77,3
9,臺南,蘇拉,2012/8/1,12.1,6,25.9,10,2.5,1
9,臺南,蘇拉,2012/7/31,5.1,3,9.1,5,4,4
9,臺南,杜蘇芮,2012/6/29,9.3,5,14.9,7,0,4
9,臺南,泰利,2012/6/21,6.8,4,10.1,5,32,4
9,臺南,泰利,2012/6/20,12.9,6,24.2,9,102.5,2
9,臺南,南瑪都,2011/8/31,6.6,4,13.1,6,26,4
9,臺南,南瑪都,2011/8/30,9.8,5,18.2,8,52,4
9,臺南,南瑪都,2011/8/29,10.8,6,21.3,9,82.3,2
9,臺南,南瑪都,2011/8/28,8.9,5,14.1,7,4,4
9,臺南,梅花,2011/8/6,5.6,4,10.3,5,0,4
9,臺南,梅花,2011/8/5,9,5,14.2,7,1,4
9,臺南,米雷,2011/6/25,6.7,4,11.9,6,0.5,4
9,臺南,米雷,2011/6/24,6.8,4,12.9,6,0,4
9,臺南,桑達,2011/5/28,9.8,5,17.5,8,0,4
9,臺南,艾利,2011/5/10,7.9,4,13,6,0,4
9,臺南,梅姬,2010/10/23,10.8,6,19.5,8,38,4
9,臺南,梅姬,2010/10/22,9.4,5,19.6,8,15,2
9,臺南,凡那比,2010/9/20,15.3,7,26.2,10,72,3
9,臺南,凡那比,2010/9/19,18.6,8,32.8,12,160,3
9,臺南,凡那比,2010/9/18,9.2,5,17.5,8,0,4
9,臺南,莫蘭蒂,2010/9/10,8.9,5,17,7,12.5,4
9,臺南,萊羅克,2010/9/2,9.9,5,17.9,8,4,4
9,臺南,萊羅克,2010/9/1,9.8,5,16.9,7,86.5,2
9,臺南,南修,2010/8/31,5.9,4,10.2,5,5.5,4
9,臺南,芭瑪,2009/10/6,4.9,3,9.2,5,0,4
9,臺南,芭瑪,2009/10/5,5.9,4,9.8,5,15.5,4
9,臺南,芭瑪,2009/10/4,6,4,10.3,5,0.3,4
9,臺南,莫拉克,2009/8/10,9.8,5,22.3,9,12,4
9,臺南,莫拉克,2009/8/9,12.4,6,24.9,10,100.5,3
9,臺南,莫拉克,2009/8/8,16.5,7,33.5,12,523.5,3
9,臺南,莫拉克,2009/8/7,16.3,7,30.2,11,101.5,3
9,臺南,莫拉克,2009/8/6,10.6,5,19.6,8,11,4
9,臺南,莫拉菲,2009/7/18,13.3,6,21.9,9,2.5,4
9,臺南,蓮花,2009/6/22,8.7,5,16.4,7,0,4
9,臺南,蓮花,2009/6/21,13.9,7,27.3,10,95,1
9,臺南,薔密,2008/9/29,8.9,5,19,8,99,2
9,臺南,薔密,2008/9/28,13.7,6,26.5,10,84,3
9,臺南,薔密,2008/9/27,6.3,4,10.2,5,0,4
9,臺南,哈格比,2008/9/23,5.7,4,9.4,5,0,4
9,臺南,哈格比,2008/9/22,4.2,3,7.1,4,0,4
9,臺南,辛樂克,2008/9/16,4.1,3,6.9,4,0.5,4
9,臺南,辛樂克,2008/9/15,6.3,4,11.8,6,5,4
9,臺南,辛樂克,2008/9/14,10,5,18.5,8,113.5,2
9,臺南,辛樂克,2008/9/13,11.2,6,22.7,9,4,2
9,臺南,辛樂克,2008/9/12,10.4,5,21.7,9,0,4
9,臺南,如麗,2008/8/21,12.7,6,23.3,9,0,4
9,臺南,如麗,2008/8/20,6.7,4,9.8,5,0,4
9,臺南,鳳凰,2008/7/29,12,6,21.6,9,43,4
9,臺南,鳳凰,2008/7/28,13.5,6,27.4,10,98.5,3
9,臺南,鳳凰,2008/7/27,8.9,5,16.4,7,0,4
9,臺南,卡玫基,2008/7/18,10.4,5,22.6,9,118,4
9,臺南,卡玫基,2008/7/17,10.8,6,20.9,9,99.5,4
9,臺南,米塔,2007/11/27,12,6,20.9,9,7.5,4
9,臺南,柯羅莎,2007/10/7,9.6,5,18.4,8,90,4
9,臺南,柯羅莎,2007/10/6,14.2,7,27.5,10,79.5,3
9,臺南,柯羅莎,2007/10/5,8.2,5,15.1,7,0.7,4
9,臺南,韋帕,2007/9/19,6.6,4,12,6,0,4
9,臺南,韋帕,2007/9/18,9.9,5,18.9,8,14.5,4
9,臺南,聖帕,2007/8/19,11.5,6,21.9,9,70,4
9,臺南,聖帕,2007/8/18,14.2,7,26.1,10,86.7,3
9,臺南,聖帕,2007/8/17,3.5,3,5.8,4,50,4
9,臺南,梧提,2007/8/9,5.8,4,9,5,140.5,4
9,臺南,帕布,2007/8/8,8.6,5,14.3,7,12,4
9,臺南,帕布,2007/8/7,5.9,4,8.9,5,3.5,4
9,臺南,珊珊,2006/9/16,8.7,5,15.9,7,0.7,4
9,臺南,珊珊,2006/9/15,8.8,5,16.9,7,1,4
9,臺南,桑美,2006/8/10,5.5,4,9.5,5,7.5,4
9,臺南,寶發,2006/8/9,6.5,4,11.3,6,17,4
9,臺南,寶發,2006/8/8,7,4,11.4,6,3,4
9,臺南,凱米,2006/7/26,9.8,5,16.6,7,51.5,4
9,臺南,凱米,2006/7/25,12.6,6,24.6,10,100.5,1
9,臺南,凱米,2006/7/24,9.9,5,19.3,8,0,4
9,臺南,碧利斯,2006/7/15,14.9,7,25,10,102.5,1
9,臺南,碧利斯,2006/7/14,10.8,6,19.5,8,147,4
9,臺南,碧利斯,2006/7/13,13.7,6,25.3,10,27,1
9,臺南,艾維尼,2006/7/9,7.2,4,12.4,6,21,4
9,臺南,艾維尼,2006/7/8,5.6,4,10.2,5,13.5,4
9,臺南,珍珠,2006/5/18,14.2,7,27.8,10,28.5,3
9,臺南,珍珠,2006/5/17,12.4,6,21.3,9,7.2,4
10,高雄,天鵝,2015/8/23,8.7,5,18,8,1,4
10,高雄,天鵝,2015/8/22,2.6,2,4.3,3,0,4
10,高雄,天鵝,2015/8/21,3.7,3,6.5,4,0,4
10,高雄,蘇迪勒,2015/8/9,7.2,4,14.7,7,60.5,4
10,高雄,蘇迪勒,2015/8/8,16.6,7,31,11,162.5,3
10,高雄,蘇迪勒,2015/8/7,7.3,4,12.9,6,0,2
10,高雄,昌鴻,2015/7/11,6.6,4,11.8,6,1,4
10,高雄,昌鴻,2015/7/10,8.6,5,15.8,7,0,4
10,高雄,蓮花,2015/7/9,7.5,4,12.7,6,1,4
10,高雄,蓮花,2015/7/8,8.1,5,17.6,8,39,4
10,高雄,蓮花,2015/7/7,4.5,3,8.1,5,19.5,4
10,高雄,紅霞,2015/5/11,7.1,4,11.9,6,0,4
10,高雄,鳳凰,2014/9/22,3.8,3,6.2,4,0.5,4
10,高雄,鳳凰,2014/9/21,10.6,5,19.7,8,109.5,2
10,高雄,鳳凰,2014/9/20,6.3,4,13.9,7,5,2
10,高雄,麥德姆,2014/7/23,12.8,6,23.5,9,118.5,2
10,高雄,麥德姆,2014/7/22,6.1,4,12,6,23.5,4
10,高雄,哈吉貝,2014/6/15,6.3,4,14.7,7,103,4
10,高雄,菲特,2013/10/7,4.8,3,6.9,4,0,4
10,高雄,菲特,2013/10/6,8.9,5,21.6,9,0,4
10,高雄,菲特,2013/10/5,6.6,4,9.6,5,0,4
10,高雄,天兔,2013/9/22,9.3,5,20.3,8,35,4
10,高雄,天兔,2013/9/21,4.9,3,13.2,6,10.5,2
10,高雄,天兔,2013/9/20,3.8,3,6.2,4,0,4
10,高雄,康芮,2013/8/29,10.3,5,17.4,8,293,2
10,高雄,康芮,2013/8/28,4.1,3,7.6,4,28.5,4
10,高雄,潭美,2013/8/22,7.8,4,15.4,7,22.5,4
10,高雄,潭美,2013/8/21,9.5,5,17.8,8,44,4
10,高雄,西馬隆,2013/7/18,4.7,3,8.6,5,4.5,4
10,高雄,蘇力,2013/7/13,9.9,5,17.9,8,4,2
10,高雄,蘇力,2013/7/12,8.4,5,18.4,8,0,4
10,高雄,杰拉華,2012/9/28,6.2,4,12,6,0,4
10,高雄,天秤,2012/8/28,9.9,5,20.4,8,26.5,4
10,高雄,天秤,2012/8/27,6.4,4,13.3,6,26.5,4
10,高雄,天秤,2012/8/25,8.5,5,15.6,7,97,4
10,高雄,天秤,2012/8/24,11,6,21.9,9,59.5,2
10,高雄,天秤,2012/8/23,3.6,3,6.1,4,1.5,4
10,高雄,天秤,2012/8/22,4.8,3,8.6,5,0,4
10,高雄,啟德,2012/8/15,2.6,2,4.4,3,0,4
10,高雄,海葵,2012/8/7,4.2,3,7.9,4,134.5,4
10,高雄,蘇拉,2012/8/3,3.5,3,6.9,4,0,4
10,高雄,蘇拉,2012/8/2,12.7,6,24.5,10,56.5,3
10,高雄,蘇拉,2012/8/1,10.2,5,21.8,9,0.5,4
10,高雄,蘇拉,2012/7/31,3,2,5.4,3,3.5,4
10,高雄,杜蘇芮,2012/6/29,8.1,5,15.7,7,0,4
10,高雄,泰利,2012/6/21,4.8,3,8.4,5,57,4
10,高雄,泰利,2012/6/20,10.8,6,22.4,9,137,2
10,高雄,南瑪都,2011/8/31,5.6,4,10.1,5,10.5,4
10,高雄,南瑪都,2011/8/30,7.6,4,15.2,7,104.5,4
10,高雄,南瑪都,2011/8/29,9.4,5,21.4,9,172.5,2
10,高雄,南瑪都,2011/8/28,7.4,4,13.2,6,10.5,4
10,高雄,梅花,2011/8/6,5.3,3,10.4,5,0,4
10,高雄,梅花,2011/8/5,7.3,4,15.6,7,0.5,4
10,高雄,米雷,2011/6/25,5.3,3,13.5,6,0.5,4
10,高雄,米雷,2011/6/24,4.7,3,9.2,5,0,4
10,高雄,桑達,2011/5/28,6.7,4,13.1,6,0,4
10,高雄,艾利,2011/5/10,7.2,4,13.9,7,0,4
10,高雄,梅姬,2010/10/23,8.5,5,16.6,7,15.5,4
10,高雄,梅姬,2010/10/22,9.3,5,20.3,8,22.5,2
