station-num,station-region,typhoon,date,wind-avg-speed,wind-avg-strength,wind-moment-speed,wind-moment-strength,daily-rain,type
16,金門,天兔,2013/9/22,10.7,5,25.7,10,16.4,3
16,金門,天兔,2013/9/21,11.6,6,26.3,10,0,3
16,金門,天兔,2013/9/20,6.2,4,14.6,7,0,4
16,金門,康芮,2013/8/29,15.4,7,21.6,9,14.4,1
16,金門,康芮,2013/8/28,5.5,4,10.1,5,0,4
16,金門,潭美,2013/8/22,8.6,5,13.9,7,7.3,2
16,金門,潭美,2013/8/21,7.5,4,11,6,14.1,4
16,金門,西馬隆,2013/7/18,7.2,4,14,7,22.8,4
16,金門,蘇力,2013/7/13,13.2,6,21.8,9,118.4,2
16,金門,蘇力,2013/7/12,4.5,3,10,5,0,4
16,金門,杰拉華,2012/9/28,5.3,3,11.7,6,0,4
16,金門,天秤,2012/8/28,6.3,4,11.1,6,0,4
16,金門,天秤,2012/8/27,4.1,3,7.1,4,0,4
16,金門,天秤,2012/8/25,8,5,18.9,8,22.3,4
16,金門,天秤,2012/8/24,8.1,5,19.5,8,0,4
16,金門,天秤,2012/8/23,5.6,4,12.2,6,0,4
16,金門,天秤,2012/8/22,5.3,3,10.2,5,0,4
16,金門,啟德,2012/8/15,6.7,4,16.6,7,0,4
16,金門,海葵,2012/8/7,3.2,2,5.9,4,0,4
16,金門,蘇拉,2012/8/3,7.5,4,12.9,6,0.3,4
16,金門,蘇拉,2012/8/2,4.8,3,8,5,3.2,4
16,金門,蘇拉,2012/8/1,6,4,13.2,6,0,4
16,金門,蘇拉,2012/7/31,4.8,3,10.3,5,0,4
16,金門,杜蘇芮,2012/6/29,4.7,3,9.7,5,1.3,4
16,金門,泰利,2012/6/21,3.9,3,9.1,5,0.2,4
16,金門,泰利,2012/6/20,8.3,5,19.7,8,48.4,2
16,金門,南瑪都,2011/8/31,8.3,5,10.8,6,68.3,4
16,金門,南瑪都,2011/8/30,7.7,4,14.1,7,55.6,2
16,金門,南瑪都,2011/8/29,8.8,5,17.4,8,23,4
16,金門,南瑪都,2011/8/28,8.2,5,18.3,8,0,4
16,金門,梅花,2011/8/6,5.2,3,8.5,5,0,4
16,金門,梅花,2011/8/5,3.7,3,6.8,4,0,4
16,金門,米雷,2011/6/25,10.3,5,15.9,7,17.5,4
16,金門,米雷,2011/6/24,5.6,4,11.2,6,11.6,4
16,金門,桑達,2011/5/28,6.4,4,12.2,6,0,4
16,金門,艾利,2011/5/10,5.1,3,8.2,5,0,4
16,金門,梅姬,2010/10/23,10.2,5,22.6,9,110.5,2
16,金門,梅姬,2010/10/22,9.6,5,22.4,9,13.4,2
16,金門,凡那比,2010/9/20,17.1,7,31.9,11,49,3
16,金門,凡那比,2010/9/19,9.3,5,22.6,9,0,4
16,金門,凡那比,2010/9/18,6,4,7.4,4,1.6,4
16,金門,莫蘭蒂,2010/9/10,16.5,7,22,9,20.6,3
16,金門,萊羅克,2010/9/2,8.2,5,16.5,7,19.1,4
16,金門,萊羅克,2010/9/1,4.7,3,10.2,5,15.9,4
16,金門,南修,2010/8/31,6.5,4,13.2,6,7.2,4
16,金門,芭瑪,2009/10/6,8.8,5,20.4,8,0,4
16,金門,芭瑪,2009/10/5,7.5,4,15.9,7,0,4
16,金門,芭瑪,2009/10/4,7.1,4,18.1,8,0,4
16,金門,莫拉克,2009/8/10,7.7,4,15,7,18,4
16,金門,莫拉克,2009/8/9,14.6,7,18.4,8,56.5,1
16,金門,莫拉克,2009/8/8,12.7,6,23.8,9,7.9,4
16,金門,莫拉克,2009/8/7,8.3,5,14.4,7,5.9,4
16,金門,莫拉克,2009/8/6,4,3,7.3,4,14,4
16,金門,莫拉菲,2009/7/18,7,4,17.2,8,0.2,4
16,金門,蓮花,2009/6/22,18.4,8,28,10,82.4,1
16,金門,蓮花,2009/6/21,17.8,8,28.7,11,28.5,3
16,金門,薔密,2008/9/29,9.3,5,11.7,6,0.7,4
16,金門,薔密,2008/9/28,7,4,14.7,7,0,4
16,金門,薔密,2008/9/27,8.9,5,21.8,9,0,4
16,金門,哈格比,2008/9/23,9.8,5,25,10,0.8,1
16,金門,哈格比,2008/9/22,9.6,5,20.6,8,0,4
16,金門,辛樂克,2008/9/16,4.8,3,9,5,0,4
16,金門,辛樂克,2008/9/15,9.1,5,11.2,6,1,4
16,金門,辛樂克,2008/9/14,6.9,4,9.7,5,0,4
16,金門,辛樂克,2008/9/13,5.7,4,10.1,5,2.7,4
16,金門,辛樂克,2008/9/12,4,3,8.5,5,0,4
16,金門,如麗,2008/8/21,3.9,3,8.5,5,0,4
16,金門,如麗,2008/8/20,6.4,4,12,6,0,4
16,金門,鳳凰,2008/7/29,11.5,6,23.2,9,88,2
16,金門,鳳凰,2008/7/28,15.7,7,19.9,8,17.8,3
16,金門,鳳凰,2008/7/27,6.5,4,13.6,6,0,4
16,金門,卡玫基,2008/7/18,13.3,6,20.9,9,61.4,4
16,金門,卡玫基,2008/7/17,3.6,3,6,4,0,4
16,金門,米塔,2007/11/27,7.5,4,16.8,7,1.4,4
16,金門,柯羅莎,2007/10/7,13.3,6,16.6,7,4.9,4
16,金門,柯羅莎,2007/10/6,7,4,11.4,6,0.5,4
16,金門,柯羅莎,2007/10/5,8.4,5,18.3,8,0,4
16,金門,韋帕,2007/9/19,7.4,4,10.1,5,0,4
16,金門,韋帕,2007/9/18,6.7,4,13.2,6,0,4
16,金門,聖帕,2007/8/19,13.4,6,17.8,8,26.5,2
16,金門,聖帕,2007/8/18,10.9,6,23.4,9,48,2
16,金門,聖帕,2007/8/17,8.2,5,18.2,8,0,4
16,金門,梧提,2007/8/9,6.5,4,15.1,7,2.4,4
16,金門,帕布,2007/8/8,9.2,5,21.1,9,3,4
16,金門,帕布,2007/8/7,7.7,4,16.9,7,0,4
16,金門,珊珊,2006/9/16,5.7,4,7.1,4,0.1,4
16,金門,珊珊,2006/9/15,4.8,3,9.3,5,0,4
16,金門,桑美,2006/8/10,5.1,3,10.7,5,0,4
16,金門,寶發,2006/8/9,8.8,5,18.6,8,0,4
16,金門,寶發,2006/8/8,6,4,13.1,6,0.2,4
16,金門,凱米,2006/7/26,11.7,6,19.8,8,16,4
16,金門,凱米,2006/7/25,13.1,6,26.9,10,70.5,3
16,金門,凱米,2006/7/24,6.2,4,13.8,6,0,4
16,金門,碧利斯,2006/7/15,12.2,6,24.5,10,116.5,1
16,金門,碧利斯,2006/7/14,14.1,7,19.5,8,31,1
16,金門,碧利斯,2006/7/13,7.1,4,14.9,7,2.5,4
16,金門,艾維尼,2006/7/9,4.4,3,9.2,5,0,4
16,金門,艾維尼,2006/7/8,4.4,3,8.9,5,0,4
16,金門,珍珠,2006/5/18,13.9,7,24.8,10,169.5,3
16,金門,珍珠,2006/5/17,15.3,7,31.5,11,87.5,1
17,馬祖,天鵝,2015/8/23,6,4,14.2,7,0.9,4
17,馬祖,天鵝,2015/8/22,7.2,4,14,7,0,4
17,馬祖,天鵝,2015/8/21,6.5,4,12.6,6,0,4
17,馬祖,蘇迪勒,2015/8/9,9.8,5,20.8,9,65.5,4
17,馬祖,蘇迪勒,2015/8/8,22.2,9,48.9,15,84,3
17,馬祖,蘇迪勒,2015/8/7,9.5,5,22.8,9,2.7,4
17,馬祖,昌鴻,2015/7/11,10.2,5,17,7,2,4
17,馬祖,昌鴻,2015/7/10,9.4,5,16,7,0,2
17,馬祖,蓮花,2015/7/9,7.2,4,16.5,7,0,4
17,馬祖,蓮花,2015/7/8,7.6,4,18.1,8,0,4
17,馬祖,蓮花,2015/7/7,5.8,4,13.9,7,1.8,4
17,馬祖,紅霞,2015/5/11,4.6,3,8.7,5,2,4
17,馬祖,鳳凰,2014/9/22,6.9,4,16.3,7,2,4
17,馬祖,鳳凰,2014/9/21,11.9,6,27,10,14,1
17,馬祖,鳳凰,2014/9/20,8.3,5,18.6,8,7.1,4
17,馬祖,麥德姆,2014/7/23,21.1,9,38.7,13,48.5,3
17,馬祖,麥德姆,2014/7/22,6.4,4,13,6,0,4
17,馬祖,哈吉貝,2014/6/15,4.6,3,10.7,5,0,4
17,馬祖,菲特,2013/10/7,11.2,6,21,9,0,2
17,馬祖,菲特,2013/10/6,11.3,6,21,9,0,4
17,馬祖,菲特,2013/10/5,6.5,4,13.5,6,0,4
17,馬祖,天兔,2013/9/22,11.1,6,20.7,8,0.5,4
17,馬祖,天兔,2013/9/21,10.7,5,23.9,9,1.3,4
17,馬祖,天兔,2013/9/20,8,5,18.7,8,1,4
17,馬祖,康芮,2013/8/29,8.9,5,16.4,7,0.5,4
17,馬祖,康芮,2013/8/28,3.8,3,8.4,5,0,4
17,馬祖,潭美,2013/8/22,16.6,7,29.5,11,40.8,3
17,馬祖,潭美,2013/8/21,16.2,7,36.6,12,95.5,3
17,馬祖,西馬隆,2013/7/18,4.5,3,10.9,6,0,4
17,馬祖,蘇力,2013/7/13,14.7,7,30.2,11,24.5,3
17,馬祖,蘇力,2013/7/12,8.5,5,17.7,8,0,4
17,馬祖,杰拉華,2012/9/28,7.9,4,18.2,8,0,4
17,馬祖,天秤,2012/8/28,4,3,8.2,5,0,4
17,馬祖,天秤,2012/8/27,4.5,3,8.4,5,0,4
17,馬祖,天秤,2012/8/25,7.7,4,17,7,0.5,4
17,馬祖,天秤,2012/8/24,7.6,4,21.5,9,2,4
17,馬祖,天秤,2012/8/23,7.6,4,16.9,7,0.5,4
17,馬祖,天秤,2012/8/22,4.3,3,10.1,5,0,4
17,馬祖,啟德,2012/8/15,5.7,4,12.4,6,0,4
17,馬祖,海葵,2012/8/7,6.6,4,11.3,6,0,4
17,馬祖,蘇拉,2012/8/3,11.7,6,21.1,9,78.5,4
17,馬祖,蘇拉,2012/8/2,8.5,5,18.2,8,65,4
17,馬祖,蘇拉,2012/8/1,9.4,5,20.8,9,0.3,4
17,馬祖,蘇拉,2012/7/31,7.3,4,16.7,7,0,4
17,馬祖,杜蘇芮,2012/6/29,5.6,4,12.4,6,1,4
17,馬祖,泰利,2012/6/21,4.6,3,6.7,4,0,4
17,馬祖,泰利,2012/6/20,7.5,4,17.3,8,49,2
17,馬祖,南瑪都,2011/8/31,9.3,5,15.8,7,32.5,4
17,馬祖,南瑪都,2011/8/30,9.3,5,16.9,7,12,4
17,馬祖,南瑪都,2011/8/29,8.3,5,19.2,8,3.8,4
17,馬祖,南瑪都,2011/8/28,7.3,4,16.5,7,7.5,4
17,馬祖,梅花,2011/8/6,7.3,4,13.8,6,0,4
17,馬祖,梅花,2011/8/5,3.9,3,7.1,4,0.7,4
17,馬祖,米雷,2011/6/25,10.4,5,19.6,8,2.1,4
17,馬祖,米雷,2011/6/24,5.8,4,14.3,7,0,4
17,馬祖,桑達,2011/5/28,6.8,4,15.7,7,0,4
17,馬祖,艾利,2011/5/10,3.1,2,6.8,4,0,4
17,馬祖,梅姬,2010/10/23,9.6,5,22.4,9,2.4,4
17,馬祖,梅姬,2010/10/22,10.8,6,23,9,1.5,4
17,馬祖,凡那比,2010/9/20,10.6,5,22.4,9,0,4
17,馬祖,凡那比,2010/9/19,11.1,6,26.3,10,1.7,1
17,馬祖,凡那比,2010/9/18,5.7,4,12.3,6,0,4
17,馬祖,莫蘭蒂,2010/9/10,10.3,5,18.6,8,3.2,4
17,馬祖,萊羅克,2010/9/2,5.9,4,12.1,6,1,4
17,馬祖,萊羅克,2010/9/1,7.6,4,16.7,7,2,4
17,馬祖,南修,2010/8/31,7.8,4,16.1,7,14.5,4
17,馬祖,芭瑪,2009/10/6,9.3,5,19.7,8,0,4
17,馬祖,芭瑪,2009/10/5,11.8,6,26.5,10,5.5,1
17,馬祖,芭瑪,2009/10/4,10,5,21.6,9,0,4
17,馬祖,莫拉克,2009/8/10,13.8,6,25.8,10,8.8,1
17,馬祖,莫拉克,2009/8/9,17.4,8,33.9,12,83.6,3
17,馬祖,莫拉克,2009/8/8,17.8,8,37.3,13,88.4,3
17,馬祖,莫拉克,2009/8/7,13.8,6,30.6,11,4.7,3
17,馬祖,莫拉克,2009/8/6,8.1,5,15.5,7,8.4,4
17,馬祖,莫拉菲,2009/7/18,9.3,5,18.4,8,0,4
17,馬祖,蓮花,2009/6/22,11.9,6,23.1,9,60.3,2
17,馬祖,蓮花,2009/6/21,7.4,4,14.5,7,0,4
17,馬祖,薔密,2008/9/29,16.2,7,30.1,11,20,3
17,馬祖,薔密,2008/9/28,17.6,8,33.5,12,0.6,3
17,馬祖,薔密,2008/9/27,8.9,5,20.3,8,0.5,4
17,馬祖,哈格比,2008/9/23,8.9,5,18.8,8,0,4
17,馬祖,哈格比,2008/9/22,6.7,4,13.4,6,0,4
17,馬祖,辛樂克,2008/9/16,4.1,3,5.8,4,0,4
17,馬祖,辛樂克,2008/9/15,13.7,6,30.3,11,9.5,1
17,馬祖,辛樂克,2008/9/14,14.7,7,31.3,11,73.5,1
17,馬祖,辛樂克,2008/9/13,11.6,6,23.9,9,0,4
17,馬祖,辛樂克,2008/9/12,7.6,4,16.2,7,0,4
17,馬祖,如麗,2008/8/21,10,5,17.1,7,0,4
17,馬祖,如麗,2008/8/20,5.1,3,11,6,0,4
17,馬祖,鳳凰,2008/7/29,13.7,6,28.8,11,106.5,3
17,馬祖,鳳凰,2008/7/28,13.8,6,30.1,11,59,3
17,馬祖,鳳凰,2008/7/27,8,5,19.6,8,0,4
17,馬祖,卡玫基,2008/7/18,15.1,7,27.4,10,27,1
17,馬祖,卡玫基,2008/7/17,5.8,4,12.2,6,0,4
17,馬祖,米塔,2007/11/27,7.7,4,17.9,8,0,4
17,馬祖,柯羅莎,2007/10/7,17.1,7,32.3,11,67.7,3
17,馬祖,柯羅莎,2007/10/6,16.9,7,34.1,12,72,1
17,馬祖,柯羅莎,2007/10/5,9.6,5,22.4,9,0,4
17,馬祖,韋帕,2007/9/19,11.7,6,21.9,9,9.5,4
17,馬祖,韋帕,2007/9/18,10.9,6,22.7,9,6.1,4
17,馬祖,聖帕,2007/8/19,13.2,6,22.1,9,57,2
17,馬祖,聖帕,2007/8/18,17.3,8,29.6,11,37,3
17,馬祖,聖帕,2007/8/17,7,4,16.1,7,0.8,4
17,馬祖,梧提,2007/8/9,9.3,5,18.6,8,0,4
17,馬祖,帕布,2007/8/8,9.1,5,18.2,8,3.6,4
17,馬祖,帕布,2007/8/7,6.7,4,13.8,6,0,4
17,馬祖,珊珊,2006/9/16,6.2,4,15.1,7,41,4
17,馬祖,珊珊,2006/9/15,7.4,4,15.8,7,0,4
17,馬祖,桑美,2006/8/10,13.1,6,28.6,11,9.5,1
17,馬祖,寶發,2006/8/9,6.5,4,14.8,7,0,4
17,馬祖,寶發,2006/8/8,6.3,4,16,7,4,4
17,馬祖,凱米,2006/7/26,8.5,5,16.1,7,5.5,4
17,馬祖,凱米,2006/7/25,12.3,6,21.5,9,20,2
17,馬祖,凱米,2006/7/24,7,4,13.9,7,0,4
17,馬祖,碧利斯,2006/7/15,14.9,7,30.7,11,88,1
17,馬祖,碧利斯,2006/7/14,15.8,7,31.7,11,52.5,1
17,馬祖,碧利斯,2006/7/13,16.1,7,30.9,11,13.4,1
17,馬祖,艾維尼,2006/7/9,7.4,4,11.7,6,0,4
17,馬祖,艾維尼,2006/7/8,4.9,3,10.5,5,0.4,4
17,馬祖,珍珠,2006/5/18,11.6,6,23.7,9,91.5,2
17,馬祖,珍珠,2006/5/17,10.1,5,22.5,9,24.1,4
18,蘭嶼,天鵝,2015/8/23,21.5,9,32.1,11,9.4,1
18,蘭嶼,天鵝,2015/8/22,23.1,9,41.8,14,204.3,3
18,蘭嶼,天鵝,2015/8/21,19.4,8,33.2,12,68.6,3
18,蘭嶼,蘇迪勒,2015/8/9,18.6,8,26,10,0,1
18,蘭嶼,蘇迪勒,2015/8/8,33.8,12,52.6,16,2.3,3
18,蘭嶼,蘇迪勒,2015/8/7,21.4,9,33.2,12,32.5,3
18,蘭嶼,昌鴻,2015/7/11,22.8,9,34.6,12,0,1
18,蘭嶼,昌鴻,2015/7/10,24,9,33.8,12,0,3
18,蘭嶼,蓮花,2015/7/9,4.6,3,11.3,6,1.6,4
18,蘭嶼,蓮花,2015/7/8,13.3,6,21.1,9,48,4
18,蘭嶼,蓮花,2015/7/7,10.3,5,15,7,11.8,4
18,蘭嶼,紅霞,2015/5/11,32.4,11,49.3,15,36.5,3
18,蘭嶼,鳳凰,2014/9/22,17.6,8,24.9,10,0,1
18,蘭嶼,鳳凰,2014/9/21,37.4,13,58.9,17,82,3
18,蘭嶼,鳳凰,2014/9/20,13,6,19,8,11.5,2
18,蘭嶼,麥德姆,2014/7/23,22.5,9,33,12,69.5,3
18,蘭嶼,麥德姆,2014/7/22,33.5,12,60.7,17,298.5,3
18,蘭嶼,哈吉貝,2014/6/15,13.1,6,19.4,8,82.5,4
18,蘭嶼,菲特,2013/10/7,12.4,6,17.9,8,2.8,4
18,蘭嶼,菲特,2013/10/6,18.4,8,23.8,9,0,1
18,蘭嶼,菲特,2013/10/5,16.6,7,26.7,10,1,1
18,蘭嶼,天兔,2013/9/22,14,7,21.1,9,1.5,3
18,蘭嶼,天兔,2013/9/21,34.1,12,50,15,103.6,3
18,蘭嶼,天兔,2013/9/20,39.9,13,65.3,17+,13.4,3
18,蘭嶼,康芮,2013/8/29,25,10,38,13,23,3
18,蘭嶼,康芮,2013/8/28,22.9,9,31.3,11,67,3
18,蘭嶼,潭美,2013/8/22,20.1,8,29.7,11,2.4,1
18,蘭嶼,潭美,2013/8/21,24.8,10,38.1,13,2.5,1
18,蘭嶼,西馬隆,2013/7/18,13.6,6,18.5,8,138.5,4
18,蘭嶼,蘇力,2013/7/13,29.1,11,44.8,14,0,3
18,蘭嶼,蘇力,2013/7/12,27,10,38.9,13,1,1
18,蘭嶼,杰拉華,2012/9/28,20.6,8,44.4,14,35.3,1
18,蘭嶼,天秤,2012/8/28,41.5,14,68.1,17+,56.3,3
18,蘭嶼,天秤,2012/8/27,16.9,7,29.6,11,4.5,1
18,蘭嶼,天秤,2012/8/25,12,6,18.1,8,16,4
18,蘭嶼,天秤,2012/8/24,36.5,12,56.1,17,84.5,3
18,蘭嶼,天秤,2012/8/23,29.1,11,48.8,15,100.5,3
18,蘭嶼,天秤,2012/8/22,12.7,6,25.1,10,0,1
18,蘭嶼,啟德,2012/8/15,12.3,6,17.8,8,22.5,4
18,蘭嶼,海葵,2012/8/7,21.6,9,31.1,11,0,1
18,蘭嶼,蘇拉,2012/8/3,18,8,26.1,10,0,1
18,蘭嶼,蘇拉,2012/8/2,29.5,11,49.6,15,0,3
18,蘭嶼,蘇拉,2012/8/1,17.7,8,34.7,12,54,1
18,蘭嶼,蘇拉,2012/7/31,24.3,9,41.1,13,91.5,1
18,蘭嶼,杜蘇芮,2012/6/29,9.9,5,15.9,7,20,4
18,蘭嶼,泰利,2012/6/21,17.6,8,26.7,10,35,1
18,蘭嶼,泰利,2012/6/20,22.6,9,34.7,12,13.6,3
18,蘭嶼,南瑪都,2011/8/31,17,7,25.5,10,42.7,1
18,蘭嶼,南瑪都,2011/8/30,20.8,9,33.4,12,75.8,1
18,蘭嶼,南瑪都,2011/8/29,27.4,10,41.9,14,78.7,3
18,蘭嶼,南瑪都,2011/8/28,30,11,41.8,14,96.6,3
18,蘭嶼,梅花,2011/8/6,22.2,9,31.3,11,0,1
18,蘭嶼,梅花,2011/8/5,11.5,6,18.8,8,0,4
18,蘭嶼,米雷,2011/6/25,22.6,9,33.3,12,0,1
18,蘭嶼,米雷,2011/6/24,22.8,9,30.9,11,2,1
18,蘭嶼,桑達,2011/5/28,38.7,13,57.3,17,4,1
18,蘭嶼,艾利,2011/5/10,15.6,7,21.8,9,4.6,1
18,蘭嶼,梅姬,2010/10/23,12.7,6,18.2,8,0.5,2
18,蘭嶼,梅姬,2010/10/22,16,7,22.4,9,72,3
18,蘭嶼,凡那比,2010/9/20,17.5,8,27.4,10,7,3
18,蘭嶼,凡那比,2010/9/19,33.8,12,48.7,15,52.5,3
18,蘭嶼,凡那比,2010/9/18,17.1,7,23.2,9,0,3
18,蘭嶼,莫蘭蒂,2010/9/10,16.1,7,24.1,9,0.5,1
18,蘭嶼,萊羅克,2010/9/2,10,5,14.6,7,21,4
18,蘭嶼,萊羅克,2010/9/1,20.3,8,28.9,11,110.5,3
18,蘭嶼,南修,2010/8/31,15.7,7,21.2,9,6,1
18,蘭嶼,芭瑪,2009/10/6,26.9,10,36.3,12,150,1
18,蘭嶼,芭瑪,2009/10/5,11.6,6,16.2,7,0,4
18,蘭嶼,芭瑪,2009/10/4,27.5,10,42.4,14,80.1,1
18,蘭嶼,莫拉克,2009/8/10,21,9,36,12,5,1
18,蘭嶼,莫拉克,2009/8/9,25,10,39.5,13,7.6,3
18,蘭嶼,莫拉克,2009/8/8,38.6,13,72.5,17+,69.8,3
18,蘭嶼,莫拉克,2009/8/7,40.4,13,70,17+,63,3
18,蘭嶼,莫拉克,2009/8/6,21.3,9,36.2,12,1,1
18,蘭嶼,莫拉菲,2009/7/18,14.6,7,28.4,10,0,1
18,蘭嶼,蓮花,2009/6/22,17.9,8,24.6,10,0,1
18,蘭嶼,蓮花,2009/6/21,18.6,8,28.9,11,5.5,1
18,蘭嶼,薔密,2008/9/29,20.8,9,30,11,55.8,3
18,蘭嶼,薔密,2008/9/28,30.3,11,45,14,226.4,3
18,蘭嶼,薔密,2008/9/27,33.8,12,49.8,15,6,1
18,蘭嶼,哈格比,2008/9/23,17.2,8,24.3,9,10.5,1
18,蘭嶼,哈格比,2008/9/22,26.4,10,35.7,12,31.6,1
18,蘭嶼,辛樂克,2008/9/16,17.5,8,24.3,9,0,1
18,蘭嶼,辛樂克,2008/9/15,19.8,8,27.4,10,0.6,1
18,蘭嶼,辛樂克,2008/9/14,34.1,12,46.2,15,0,3
18,蘭嶼,辛樂克,2008/9/13,36.4,12,52.8,16,0,1
18,蘭嶼,辛樂克,2008/9/12,17.9,8,32.9,12,5.1,1
18,蘭嶼,如麗,2008/8/21,16.8,7,24.1,9,0,1
18,蘭嶼,如麗,2008/8/20,14.4,7,19.9,8,2.5,1
18,蘭嶼,鳳凰,2008/7/29,21.1,9,32,11,6.5,1
18,蘭嶼,鳳凰,2008/7/28,32.7,12,46.5,15,37.1,3
18,蘭嶼,鳳凰,2008/7/27,24.1,9,43.5,14,7.5,3
18,蘭嶼,卡玫基,2008/7/18,21.7,9,30.2,11,37.8,1
18,蘭嶼,卡玫基,2008/7/17,25.9,10,36.8,12,39.9,1
18,蘭嶼,米塔,2007/11/27,46.4,15,64.9,17+,92,1
18,蘭嶼,柯羅莎,2007/10/7,23.2,9,34.4,12,0,1
18,蘭嶼,柯羅莎,2007/10/6,35.5,12,53.8,16,23.5,3
18,蘭嶼,柯羅莎,2007/10/5,25.8,10,47.8,15,48.9,1
18,蘭嶼,韋帕,2007/9/19,16.4,7,22.9,9,0,1
18,蘭嶼,韋帕,2007/9/18,28.9,11,42,14,0,1
18,蘭嶼,聖帕,2007/8/19,21.7,9,29.8,11,3.4,1
18,蘭嶼,聖帕,2007/8/18,39.4,13,58.5,17,117,3
18,蘭嶼,聖帕,2007/8/17,31.4,11,60.7,17,157.5,3
18,蘭嶼,梧提,2007/8/9,18.6,8,25.7,10,27,3
18,蘭嶼,帕布,2007/8/8,20.3,8,29.6,11,128,3
18,蘭嶼,帕布,2007/8/7,41.7,14,69.4,17+,143,1
18,蘭嶼,珊珊,2006/9/16,22.7,9,33.3,12,2.5,1
18,蘭嶼,珊珊,2006/9/15,22,9,32,11,1,1
18,蘭嶼,桑美,2006/8/10,9.2,5,12.9,6,2,4
18,蘭嶼,寶發,2006/8/9,19.9,8,25.5,10,54.5,1
18,蘭嶼,寶發,2006/8/8,17.5,8,23.8,9,15.5,1
18,蘭嶼,凱米,2006/7/26,16.9,7,21.5,9,31.5,1
18,蘭嶼,凱米,2006/7/25,29.8,11,43.2,14,42,3
18,蘭嶼,凱米,2006/7/24,30.6,11,42.3,14,124.5,3
18,蘭嶼,碧利斯,2006/7/15,20.4,8,29.9,11,13,1
18,蘭嶼,碧利斯,2006/7/14,29.7,11,47.7,15,66.5,3
18,蘭嶼,碧利斯,2006/7/13,31,11,44.5,14,2,3
18,蘭嶼,艾維尼,2006/7/9,24,9,33.5,12,5.5,1
18,蘭嶼,艾維尼,2006/7/8,24.2,9,34.3,12,0,1
18,蘭嶼,珍珠,2006/5/18,22.3,9,34.6,12,3,1
18,蘭嶼,珍珠,2006/5/17,12.4,6,19.4,8,0,4
